tenure,PaymentMethod_Credit card (automatic),InternetService_Fiber optic,Churn
0.718309859,1,1,1
0.014084507,0,0,1
0,0,0,0
0.23943662,0,0,0
0.014084507,0,0,0
0.253521127,0,0,0
0.549295775,0,1,0
0.915492958,0,1,0
0.281690141,0,1,0
0.098591549,0,0,0
1,1,1,0
0.661971831,0,0,0
0.957746479,0,0,0
1,0,1,0
0.183098592,1,0,0
0.070422535,0,0,0
0.098591549,0,0,0
0.225352113,0,0,0
0.901408451,0,1,0
0.788732394,0,0,0
0.169014085,1,1,1
0.253521127,1,1,1
0.774647887,0,1,0
0.183098592,0,1,0
0.718309859,0,0,0
0.802816901,1,0,0
0.647887324,0,1,1
0.929577465,1,0,0
0.014084507,1,0,0
0.070422535,1,0,0
0.985915493,0,1,0
0.633802817,0,0,0
0.056338028,1,0,1
0.929577465,0,1,0
0.028169014,0,0,0
0.028169014,0,0,0
0.718309859,0,1,1
0.577464789,0,0,1
0.690140845,0,0,0
0.309859155,0,1,0
0.929577465,1,0,0
0.338028169,0,1,1
0.535211268,0,1,0
0.957746479,0,0,0
0,0,0,0
0.436619718,0,1,0
0.112676056,0,1,1
0.211267606,1,1,1
0.830985915,0,0,0
1,0,1,0
0.056338028,0,0,1
0.352112676,1,1,0
0.028169014,0,0,1
0.014084507,0,0,0
0.014084507,0,0,0
0.492957746,1,0,0
0.084507042,0,1,0
0.830985915,1,0,0
0.253521127,0,1,0
0.61971831,1,0,0
0.042253521,0,1,0
0.422535211,0,1,1
0.647887324,0,1,0
0,0,1,1
0,0,0,1
0,1,0,0
0.816901408,1,1,0
0.126760563,0,1,1
0.478873239,1,1,0
0.042253521,0,0,1
0.436619718,0,1,0
0.591549296,0,1,1
0.042253521,0,0,1
0.746478873,0,0,0
0.14084507,0,1,1
0.915492958,0,1,0
0.845070423,0,1,0
1,1,0,0
0.605633803,0,0,0
0.563380282,0,0,0
0.690140845,0,1,0
0.647887324,1,1,1
0.098591549,0,0,0
0.23943662,0,0,0
1,1,0,0
0,0,1,1
0.577464789,0,0,0
0.23943662,0,1,0
0.169014085,1,1,0
0.943661972,0,1,0
0.042253521,0,1,1
0.957746479,1,1,0
0.225352113,0,0,1
0.338028169,1,0,0
0.591549296,0,1,1
0.816901408,1,0,0
0.056338028,0,1,0
0.281690141,0,0,1
0.957746479,1,1,0
0.169014085,0,0,0
0.577464789,0,1,1
0.718309859,1,1,0
0.633802817,0,1,1
0.845070423,0,0,0
0.394366197,0,0,0
0.338028169,1,0,0
0.056338028,0,1,1
0.197183099,0,0,0
0.253521127,0,0,0
0.605633803,0,0,0
0.070422535,0,1,1
0.802816901,1,0,0
0.85915493,1,1,0
0.971830986,0,0,0
0,0,0,1
0.126760563,1,0,0
0.352112676,0,0,0
0.915492958,1,1,0
0.084507042,0,1,1
0.704225352,0,1,0
1,1,1,0
0.901408451,0,0,0
0.014084507,0,0,1
0.971830986,0,0,0
1,1,0,0
0,0,0,0
0,0,1,1
0.056338028,0,1,1
0.028169014,0,0,0
0.802816901,1,0,0
0.295774648,0,0,1
0.450704225,0,1,0
0,0,1,1
0.746478873,0,1,0
1,0,1,0
0,0,1,1
0.028169014,0,0,1
1,1,1,0
1,1,0,0
0.746478873,1,1,0
0.816901408,0,0,0
0.746478873,0,0,0
0.830985915,0,1,0
0.830985915,1,0,0
0.028169014,0,1,0
0.957746479,0,1,0
0,0,0,0
0.690140845,1,0,0
0.774647887,1,0,0
0.830985915,0,1,0
0.957746479,0,1,0
0,0,0,1
0,0,1,1
0.028169014,0,0,0
0.830985915,0,0,0
0.169014085,0,0,0
0.85915493,0,0,0
0.61971831,0,1,0
0.338028169,0,0,0
0.605633803,0,1,0
0.014084507,0,0,0
0.450704225,1,1,1
0,0,1,1
0.295774648,0,0,0
0.478873239,0,0,0
0.394366197,0,0,0
0.366197183,0,1,0
0.746478873,0,0,0
0.014084507,0,1,1
0.788732394,0,1,0
0.85915493,0,0,0
0.197183099,1,0,0
0.014084507,0,0,1
0.971830986,0,1,0
0.281690141,0,0,0
0.309859155,0,0,0
0.070422535,0,0,0
0.042253521,1,0,0
0.028169014,1,1,1
0.309859155,0,1,0
0.352112676,1,0,0
0.098591549,0,0,0
0.352112676,0,1,1
0.014084507,0,1,0
0.929577465,1,1,1
0.985915493,0,1,1
0.816901408,1,0,0
0.535211268,0,1,0
0.281690141,0,0,0
0,0,0,1
0.661971831,0,0,0
0.422535211,1,0,0
0.887323944,0,1,0
0.633802817,0,1,0
0.718309859,0,0,0
0.929577465,0,0,0
0.929577465,0,0,0
0.056338028,0,1,1
0.985915493,0,1,0
0.112676056,0,1,1
0.352112676,0,1,1
0.985915493,0,1,0
0.436619718,0,0,0
0.014084507,0,1,0
0.985915493,1,0,0
0.830985915,0,0,0
0.76056338,0,1,0
0.746478873,1,1,1
0.014084507,0,1,1
0.070422535,0,1,0
0.661971831,1,0,0
0.873239437,0,0,0
0,0,1,1
0.154929577,1,0,0
0.746478873,0,0,0
0.408450704,0,0,0
0.408450704,0,0,1
0.042253521,0,1,1
0.549295775,1,1,0
0.112676056,0,1,0
0.225352113,0,1,1
0.85915493,1,0,0
0.38028169,0,1,0
0.971830986,1,0,0
0.633802817,0,1,0
0.309859155,0,1,0
0.647887324,0,0,0
0.943661972,0,1,0
0.830985915,0,1,1
0.929577465,0,1,0
0.183098592,0,0,0
0.788732394,0,1,0
0.76056338,0,1,0
0,0,0,0
0,0,0,1
0.309859155,1,1,0
0.169014085,0,1,1
0.647887324,0,1,0
0.521126761,0,0,0
0.521126761,0,1,1
0.014084507,1,0,0
0,1,0,1
0.197183099,0,1,0
0.352112676,1,1,0
0.478873239,1,0,0
0.028169014,0,0,0
0.690140845,0,1,1
0.577464789,0,1,0
0.126760563,1,0,0
0.845070423,0,1,0
0.943661972,1,1,0
0.126760563,0,1,0
0.901408451,0,1,1
1,0,0,0
0.76056338,0,1,0
0,0,0,1
0.084507042,0,0,0
0.014084507,0,1,0
0.112676056,0,1,0
0.366197183,1,0,0
0.084507042,0,1,1
0.887323944,0,0,0
0.971830986,0,0,0
0.014084507,0,1,1
0.929577465,0,1,0
0.61971831,1,1,1
0.323943662,1,0,0
0.042253521,1,0,0
0.605633803,0,1,0
1,0,0,0
0,1,1,1
0.915492958,0,0,0
0,0,0,1
0.169014085,0,1,1
0.126760563,0,1,1
0.901408451,0,1,0
0,0,0,0
0.521126761,0,0,0
0.309859155,0,0,0
0.126760563,0,0,0
0.042253521,0,1,1
1,1,0,0
0.478873239,0,0,0
0,0,0,1
0.802816901,1,0,0
0.971830986,0,1,0
0.521126761,1,0,0
0.830985915,0,0,0
0.352112676,1,1,0
0.098591549,0,0,0
0.563380282,0,1,1
0.492957746,1,1,0
0.746478873,0,0,0
0.985915493,0,1,1
0.76056338,0,1,0
1,0,0,0
0.028169014,0,0,1
0.746478873,0,0,0
1,0,1,0
0.718309859,0,1,0
0.830985915,0,1,0
0.535211268,1,0,0
0.197183099,0,0,0
0.957746479,0,1,1
0.591549296,0,0,0
0.873239437,0,0,0
0.014084507,0,1,0
1,0,1,0
0.436619718,0,1,1
0.549295775,1,0,0
0.802816901,0,0,0
0.929577465,0,0,0
0.704225352,0,1,1
0.422535211,0,0,0
0.957746479,1,1,0
0.436619718,0,1,0
0.281690141,1,0,0
0.718309859,0,0,0
1,1,0,0
1,0,0,1
0.718309859,0,0,0
0.563380282,0,0,0
0.563380282,0,0,0
0.070422535,0,1,1
0.929577465,1,0,0
0.211267606,0,0,0
0.225352113,0,0,0
0.478873239,0,0,0
0.802816901,1,0,0
0,0,0,1
0.718309859,0,0,0
0.971830986,0,0,0
0.253521127,0,0,0
0,0,1,1
0.478873239,0,1,0
0.436619718,0,1,0
0.225352113,1,0,0
0.929577465,1,0,0
0.112676056,0,0,0
0.422535211,0,0,1
0.042253521,0,1,0
0.802816901,0,1,0
0.830985915,0,0,0
0.802816901,0,1,1
0,0,0,0
0.366197183,0,0,0
0.915492958,0,1,0
0.197183099,0,1,0
0.647887324,0,1,1
0.563380282,1,1,0
0.816901408,0,0,0
0.690140845,1,1,0
0.225352113,1,0,0
0.070422535,0,0,0
0.704225352,1,0,0
0.605633803,0,1,1
0.676056338,1,1,0
0.014084507,0,1,1
0.816901408,0,0,0
0.690140845,0,0,0
0.816901408,0,0,0
0.23943662,0,1,0
0.126760563,0,1,0
0.183098592,0,0,0
0.478873239,0,0,0
0.098591549,0,0,0
0.23943662,0,0,0
0.830985915,0,1,0
0,0,1,1
0.070422535,0,0,0
0.253521127,0,0,0
0.732394366,0,0,0
1,0,1,0
0.830985915,1,1,0
0,1,0,1
0.169014085,0,0,0
0.056338028,1,1,0
0,0,1,1
0.169014085,0,1,0
0.507042254,0,0,0
0.887323944,0,1,0
0.056338028,0,0,1
0.845070423,0,1,0
0,0,1,1
0,0,0,1
0.352112676,0,0,0
0,0,1,1
0.323943662,0,0,0
0.225352113,0,0,0
0.352112676,0,0,0
0,0,1,1
0.549295775,0,1,1
0.718309859,0,1,0
0,0,1,1
0,0,0,0
0.281690141,0,0,0
0.929577465,0,1,0
0.605633803,0,0,0
0.971830986,0,0,0
0.028169014,0,1,1
0.774647887,0,0,0
0.169014085,0,1,1
0.802816901,0,1,1
0.577464789,0,1,1
0,0,0,1
0.633802817,0,1,0
0.873239437,0,0,0
0.14084507,0,0,0
0.197183099,0,0,0
1,0,0,0
0.394366197,1,0,1
0,0,0,1
0.070422535,0,0,0
0,0,0,1
0.873239437,0,1,0
0.014084507,0,1,1
0.23943662,0,0,0
0.591549296,0,0,0
0.197183099,0,0,0
0.126760563,0,1,1
0.76056338,0,0,0
0.676056338,0,1,1
0.070422535,0,0,1
0.971830986,1,0,0
0.014084507,0,1,1
0.873239437,0,0,0
0.338028169,0,0,0
0.23943662,0,0,0
0.38028169,0,1,0
0.732394366,0,1,0
0.478873239,0,1,1
0,0,0,0
0.971830986,1,1,1
0.014084507,0,1,1
0.352112676,0,0,0
0.464788732,0,0,0
0.253521127,0,0,0
0.197183099,0,1,1
0.85915493,1,0,0
0.577464789,0,1,1
0.112676056,0,0,1
0.323943662,0,0,0
0.943661972,0,0,0
0.422535211,0,0,0
0,0,0,1
0.281690141,0,1,1
0.873239437,0,1,0
0.014084507,0,1,1
0.845070423,0,0,0
0,0,1,1
0.23943662,0,0,0
0.070422535,1,0,0
0.450704225,0,1,0
0.211267606,0,0,1
0.774647887,0,1,0
0.309859155,0,0,0
0.112676056,0,1,0
0.183098592,0,1,1
0.197183099,0,1,1
0.056338028,1,0,0
0.845070423,0,1,0
0.971830986,1,1,0
0.197183099,0,1,0
0.098591549,0,0,0
0.098591549,0,0,0
0.042253521,0,0,0
0.464788732,0,0,0
0.943661972,1,0,0
0.61971831,0,0,0
0.112676056,0,1,0
0.295774648,0,0,0
0.014084507,0,0,0
0.971830986,0,0,0
0.126760563,1,0,0
1,1,0,0
0.676056338,1,0,0
0.746478873,0,0,0
0.985915493,1,1,0
0.295774648,0,0,0
0.690140845,1,0,0
0.591549296,0,0,0
0.61971831,1,0,0
0.887323944,0,1,0
0.309859155,0,0,0
0.943661972,1,0,0
0,0,1,1
0.014084507,1,1,1
0.352112676,1,0,0
0.76056338,0,0,1
0.183098592,0,0,0
0.985915493,0,0,0
0.887323944,0,0,0
0.084507042,1,0,1
0.788732394,1,0,0
0.169014085,0,1,1
0.028169014,1,0,1
1,1,1,0
0.549295775,1,1,0
0.183098592,1,0,0
0.014084507,0,0,0
0.915492958,1,1,1
0.521126761,0,1,1
0,0,0,1
0.295774648,1,0,1
0,0,0,1
0.056338028,0,1,0
0.394366197,0,0,0
0,0,1,1
0.028169014,0,0,0
0.985915493,1,0,0
0.112676056,0,0,0
0.591549296,0,1,1
0.661971831,1,0,0
0.352112676,1,1,0
0.112676056,0,0,0
0,0,1,1
0.633802817,1,0,0
0.014084507,0,0,1
0,0,1,1
0.887323944,0,0,0
0.154929577,0,1,1
0.070422535,0,1,1
0.816901408,0,0,0
0.084507042,0,1,0
1,1,0,0
0.211267606,0,1,0
0.338028169,1,0,0
0.464788732,0,0,1
0,0,1,1
0.126760563,1,1,1
0.323943662,0,0,0
0.126760563,0,0,0
0.957746479,1,0,0
0.788732394,0,0,0
0.690140845,0,1,0
0.38028169,0,0,0
0.211267606,0,0,1
0.338028169,0,0,0
0.028169014,0,1,0
0.845070423,0,1,0
0.014084507,0,0,0
0.704225352,0,0,0
0.985915493,1,0,0
0.267605634,0,0,0
0.070422535,1,0,0
0.070422535,0,0,0
0.394366197,0,0,0
0.492957746,1,0,0
0.38028169,0,0,0
0.084507042,0,1,1
0.873239437,0,0,0
0.661971831,0,0,0
0.676056338,0,0,0
0.366197183,0,1,1
1,1,0,0
0,0,1,1
1,1,0,0
0.647887324,1,0,0
0,0,0,0
0.492957746,0,1,0
0.591549296,1,0,0
0.366197183,0,0,0
0.112676056,0,1,1
0.521126761,0,1,0
0.478873239,0,1,0
0.816901408,0,1,0
0.366197183,1,0,0
0.014084507,0,0,0
0.084507042,0,0,0
0.492957746,0,0,0
0.563380282,0,1,0
0.169014085,0,0,0
0.253521127,1,0,0
0.830985915,0,0,0
0.661971831,0,1,1
0.028169014,0,1,1
0.957746479,0,1,0
0.591549296,0,0,0
0.14084507,0,0,0
0.61971831,1,0,0
1,1,1,0
0.014084507,0,1,1
0.154929577,0,0,0
0.929577465,1,1,0
0.507042254,0,1,0
0.535211268,0,0,0
0.563380282,0,0,0
0.338028169,0,0,0
0.098591549,1,0,0
0.985915493,0,0,0
0.056338028,0,1,0
0.408450704,1,0,0
0.549295775,1,1,0
0.746478873,0,0,0
1,0,1,0
0.38028169,0,1,0
0.23943662,0,1,0
0.014084507,0,0,1
0.816901408,0,1,0
0.295774648,0,0,0
0,0,0,0
1,1,0,0
0.183098592,0,1,1
0.690140845,0,1,0
0.661971831,0,0,0
0.676056338,0,1,0
0.38028169,0,1,0
0.943661972,0,1,0
0.169014085,0,1,0
0.14084507,0,1,0
0.028169014,1,1,1
0.788732394,0,1,1
0.028169014,0,1,1
1,1,0,0
0.971830986,0,0,0
0.676056338,0,0,0
0.929577465,1,1,0
0.633802817,0,0,0
0.887323944,1,0,1
0.507042254,0,0,0
0.014084507,0,1,1
0.169014085,0,0,0
1,0,1,0
0.943661972,0,0,0
0.197183099,0,0,0
0.323943662,0,0,0
0.323943662,0,1,0
0.366197183,0,0,0
0.154929577,0,0,1
0.985915493,1,0,0
0.929577465,0,0,0
0.873239437,0,1,0
0,0,0,0
0.042253521,0,0,0
0.549295775,1,1,1
0.154929577,0,1,1
0.718309859,0,0,0
0.126760563,0,0,0
0.943661972,0,1,0
0.746478873,0,1,1
0.042253521,0,0,1
0.718309859,0,0,0
0,0,1,1
0.971830986,0,0,0
0.591549296,1,0,0
0.718309859,0,0,0
0.154929577,0,0,0
0.774647887,0,0,0
0.577464789,0,1,0
0.295774648,0,1,0
0.704225352,0,0,1
0.366197183,1,0,0
0.704225352,0,1,0
0.042253521,0,0,1
0,0,0,0
0.478873239,0,0,1
0.985915493,0,0,0
0,0,1,1
0.957746479,0,0,0
0.183098592,0,0,0
0.788732394,0,0,0
1,1,1,0
0.661971831,1,0,0
0.042253521,0,1,0
0.422535211,0,0,0
0.521126761,0,0,1
0.507042254,0,1,1
0,0,0,0
0.788732394,0,0,0
0.85915493,1,0,0
0.028169014,0,0,0
1,0,0,0
0.394366197,0,0,0
0.169014085,0,0,0
0.028169014,0,1,1
0.14084507,0,0,0
0.281690141,0,0,0
0.253521127,0,0,0
0.845070423,1,1,1
0.14084507,1,0,1
0.478873239,0,1,0
0.338028169,0,0,0
0,0,0,1
0.929577465,0,0,0
0.253521127,0,0,1
0.774647887,0,0,1
1,1,1,0
0.591549296,0,0,0
0.76056338,0,1,0
0.014084507,0,0,1
0.366197183,0,1,0
0.169014085,0,1,0
0.971830986,0,1,0
0.183098592,0,1,1
0.253521127,0,1,0
0.267605634,0,1,0
0.591549296,1,1,0
0.056338028,0,1,0
0.971830986,0,1,0
0.549295775,0,0,0
0.070422535,1,0,0
0.535211268,0,1,0
0.042253521,0,1,1
0.197183099,0,0,1
0,0,0,1
0.61971831,0,1,0
0.887323944,0,0,1
0.788732394,1,1,0
1,0,0,0
0,0,1,1
1,1,0,0
0.028169014,0,0,0
0.76056338,0,1,1
0.816901408,0,1,0
0.23943662,0,1,1
0.436619718,1,1,1
0.042253521,0,0,0
0.915492958,1,1,1
0.366197183,0,1,0
0.042253521,1,0,0
0.830985915,1,0,0
0.098591549,0,0,0
0.098591549,1,0,0
0.478873239,0,0,0
0.084507042,0,1,1
0.732394366,0,0,0
0.23943662,1,1,0
0.197183099,0,0,0
0.929577465,0,1,0
0.070422535,0,1,1
0.070422535,0,1,0
0.169014085,0,1,1
0.14084507,0,1,1
0,0,0,0
0.056338028,0,0,0
0.169014085,0,0,0
0.112676056,0,1,1
0.394366197,0,1,0
0,0,0,0
0,0,1,1
0.23943662,0,0,0
0.014084507,1,0,0
0.408450704,0,1,0
0.915492958,0,0,0
0.521126761,0,1,0
0.605633803,0,0,0
0.746478873,0,1,1
0.014084507,0,0,0
0.577464789,0,0,0
0.802816901,1,0,0
0.802816901,0,1,0
0.338028169,0,1,1
0.985915493,0,1,0
0.507042254,0,1,1
0.183098592,0,1,1
0.042253521,0,1,1
0.661971831,0,0,0
0.028169014,0,0,1
0.098591549,0,0,0
0,0,1,1
0.929577465,0,0,0
0.169014085,0,1,1
0.61971831,1,0,1
0.676056338,0,1,0
0.718309859,0,1,0
0.873239437,1,1,0
0.943661972,0,0,0
0.422535211,0,0,0
0.887323944,1,0,0
0.85915493,0,1,0
0,0,1,1
0.070422535,0,1,1
0.281690141,0,1,0
1,0,0,0
0.436619718,0,0,0
0.985915493,1,1,0
0.464788732,0,1,0
0.028169014,0,0,1
0.154929577,1,1,1
0.098591549,0,1,1
0.478873239,0,0,0
0.028169014,0,1,0
0.028169014,0,1,0
0.732394366,0,0,0
0.042253521,0,0,0
0.661971831,0,1,0
0.070422535,1,0,1
0.028169014,0,1,1
0.746478873,1,0,0
0,0,0,1
0.85915493,0,0,0
0.295774648,0,1,0
0,0,0,1
0.704225352,0,1,0
0.408450704,1,0,0
0.774647887,1,0,0
0.478873239,0,0,0
0.887323944,0,0,0
0.408450704,0,0,0
0.338028169,0,0,0
0.563380282,0,1,1
0.112676056,0,0,1
0,0,0,0
0.971830986,0,1,0
0.788732394,0,0,0
0.112676056,0,1,0
0.957746479,0,1,0
0.591549296,0,1,1
1,0,1,0
0.605633803,0,0,0
1,0,1,0
0.450704225,0,1,1
0.746478873,1,1,0
0.366197183,1,0,0
0.746478873,0,1,0
0.028169014,1,1,0
0.732394366,0,0,0
0,0,1,1
0.197183099,0,0,0
0.774647887,0,1,1
0.056338028,1,0,0
0.661971831,1,0,0
0.338028169,1,0,0
0.028169014,1,1,1
0.802816901,0,1,0
0.126760563,0,0,0
0,0,1,1
0.985915493,1,1,0
0.901408451,1,1,0
0.056338028,0,1,1
0.38028169,0,0,0
0.929577465,0,0,0
0.478873239,0,1,0
1,1,0,0
0.845070423,0,0,0
0.943661972,1,0,0
0,0,0,1
0.028169014,0,0,0
0.971830986,0,1,1
0.661971831,1,0,0
0.943661972,1,1,0
0.647887324,0,1,0
0.436619718,0,0,0
0.056338028,0,0,0
0.676056338,1,0,0
0.661971831,0,1,1
0.169014085,0,1,1
0.197183099,0,0,0
0.154929577,0,0,0
0.929577465,0,0,0
0.112676056,0,1,0
0.169014085,0,0,0
0.521126761,0,1,0
0.577464789,0,1,0
0.323943662,1,1,1
0.366197183,0,1,1
0.112676056,1,1,0
0.676056338,1,0,0
0.845070423,1,1,0
0.690140845,0,0,0
0.338028169,0,1,1
0.295774648,0,1,1
0,0,0,1
0.042253521,0,1,1
0.23943662,0,1,1
0.774647887,0,1,1
0.732394366,0,1,0
0.704225352,0,1,0
0.323943662,0,0,0
0.85915493,1,0,0
0.323943662,0,0,0
0.971830986,0,0,0
0,0,0,0
0.211267606,0,0,1
0.098591549,0,0,0
1,0,0,0
0.309859155,0,1,0
0.422535211,1,0,0
0.507042254,0,0,0
0.408450704,1,1,1
0.478873239,0,1,0
0.309859155,1,0,0
0.267605634,0,0,0
0.492957746,0,1,0
0.098591549,0,1,1
0.985915493,0,1,0
0.690140845,0,1,1
0.591549296,0,0,0
0.788732394,0,0,0
0.563380282,0,0,1
0.366197183,0,1,0
0.169014085,0,1,0
0.028169014,0,0,1
0.929577465,0,0,0
0.028169014,0,0,1
0.887323944,0,1,0
0.352112676,0,0,0
0.521126761,1,1,0
0.309859155,1,0,0
0.549295775,1,1,1
1,0,0,0
0.028169014,1,1,1
0.309859155,0,1,1
0,0,1,1
0.042253521,0,0,1
0.85915493,0,0,0
0.549295775,0,1,0
0.563380282,0,1,0
0.464788732,1,1,0
0,0,0,0
0.704225352,0,0,0
0,0,1,1
0.535211268,0,0,0
0.154929577,0,0,0
0.154929577,0,0,1
1,0,1,0
0.873239437,0,1,0
0.605633803,1,1,0
0.23943662,0,1,0
0.112676056,0,0,1
0.169014085,0,0,0
0.943661972,0,0,0
0.070422535,0,0,0
0.014084507,0,0,0
0.76056338,1,0,0
0,0,1,1
0.521126761,1,1,0
0.929577465,1,1,1
0.253521127,0,1,0
0.154929577,0,0,0
1,0,0,0
0.323943662,0,0,0
1,1,1,0
0.14084507,0,0,0
0.042253521,0,1,1
0.915492958,0,1,0
